Starting Station Latitude,Starting Station Longitude,Ending Station Latitude,Ending Station Longitude
34.048401,-118.260948,34.048401,-118.260948
34.048401,-118.260948,34.048401,-118.260948
34.046612,-118.262733,34.045181,-118.250237
34.046612,-118.262733,34.045181,-118.250237
34.049301,-118.238808,34.060558,-118.238327
34.049301,-118.238808,34.060558,-118.238327
34.049301,-118.238808,34.060558,-118.238327
34.049301,-118.238808,34.060558,-118.238327
34.049301,-118.238808,34.060558,-118.238327
34.049301,-118.238808,34.060558,-118.238327
34.046822,-118.248352,34.03286,-118.268082
34.063389,-118.23616,34.05088,-118.248253
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.051102,-118.264557
34.04652,-118.237411,,
34.045181,-118.250237,34.056969,-118.253593
34.04652,-118.237411,34.051102,-118.264557
34.049198,-118.252831,34.05661,-118.237213
34.049198,-118.252831,34.05661,-118.237213
34.04554,-118.256668,34.05661,-118.237213
34.048851,-118.246422,34.044701,-118.252441
34.046612,-118.262733,34.051102,-118.264557
34.048851,-118.246422,34.056969,-118.253593
34.044701,-118.252441,34.045422,-118.253517
34.04855,-118.259048,34.044159,-118.251579
34.063179,-118.24588,34.063389,-118.23616
34.063179,-118.24588,34.063389,-118.23616
34.063179,-118.24588,34.063389,-118.23616
34.048851,-118.246422,34.05661,-118.237213
34.049301,-118.238808,34.05661,-118.237213
34.044159,-118.251579,34.04681,-118.256981
34.051102,-118.264557,34.046612,-118.262733
34.049889,-118.255882,34.049889,-118.255882
34.046612,-118.262733,,
34.049889,-118.255882,34.049889,-118.255882
34.056969,-118.253593,34.048401,-118.260948
34.03286,-118.268082,34.042061,-118.263382
34.063389,-118.23616,34.050911,-118.240967
34.05088,-118.248253,34.04554,-118.256668
34.047749,-118.243172,34.05661,-118.237213
34.048401,-118.260948,34.056969,-118.253593
34.050911,-118.240967,34.05088,-118.248253
34.056969,-118.253593,34.056969,-118.253593
34.056969,-118.253593,34.056969,-118.253593
34.049889,-118.255882,34.049889,-118.255882
34.044159,-118.251579,34.046612,-118.262733
34.044159,-118.251579,34.046612,-118.262733
34.04607,-118.233093,34.04607,-118.233093
34.04998,-118.247162,34.050911,-118.240967
34.044701,-118.252441,34.04607,-118.233093
34.04855,-118.259048,34.044159,-118.251579
34.050911,-118.240967,34.04998,-118.247162
34.04855,-118.259048,34.042061,-118.263382
34.05088,-118.248253,34.04652,-118.237411
34.063179,-118.24588,34.04855,-118.259048
34.04998,-118.247162,34.05357,-118.266357
34.04681,-118.256981,34.039219,-118.236488
34.05088,-118.248253,34.04554,-118.256668
34.04417,-118.261169,34.04211,-118.256187
34.044159,-118.251579,34.03421,-118.254593
34.05302,-118.247948,34.035801,-118.23317
34.046822,-118.248352,34.045181,-118.250237
34.044701,-118.252441,34.049889,-118.255882
34.039982,-118.266403,34.05048,-118.254593
34.05088,-118.248253,34.04681,-118.256981
34.044701,-118.252441,34.060558,-118.238327
34.041691,-118.235352,34.04607,-118.233093
34.041691,-118.235352,34.04607,-118.233093
34.04211,-118.256187,34.049301,-118.238808
34.046822,-118.248352,34.04652,-118.237411
34.045422,-118.253517,34.048401,-118.260948
34.046822,-118.248352,34.04652,-118.237411
34.051102,-118.264557,34.037949,-118.256271
34.04681,-118.256981,34.04681,-118.256981
34.04681,-118.256981,34.04681,-118.256981
34.04681,-118.256981,34.039188,-118.232529
34.041691,-118.235352,34.051941,-118.24353
34.04681,-118.256981,34.039188,-118.232529
34.046822,-118.248352,34.058319,-118.246094
34.046822,-118.248352,34.04554,-118.256668
34.037949,-118.256271,34.04417,-118.261169
34.042061,-118.263382,34.049889,-118.255882
34.05088,-118.248253,34.041691,-118.235352
34.040989,-118.255798,34.040989,-118.255798
34.04652,-118.237411,34.034801,-118.231277
34.05088,-118.248253,34.04998,-118.247162
34.039982,-118.266403,34.037949,-118.256271
34.049198,-118.252831,34.04211,-118.256187
34.04998,-118.247162,34.047749,-118.243172
34.043732,-118.260139,34.031052,-118.26709
34.046822,-118.248352,34.051941,-118.24353
34.04417,-118.261169,34.046822,-118.248352
34.034801,-118.231277,34.04652,-118.237411
34.04554,-118.256668,34.063389,-118.23616
34.046612,-118.262733,34.051102,-118.264557
34.043732,-118.260139,34.04652,-118.237411
34.031052,-118.26709,34.04855,-118.259048
34.04652,-118.237411,34.05302,-118.247948
34.04652,-118.237411,34.04998,-118.247162
34.04652,-118.237411,34.04998,-118.247162
34.049889,-118.255882,34.04417,-118.261169
34.05048,-118.254593,34.04211,-118.256187
34.039188,-118.232529,34.04681,-118.256981
34.039188,-118.232529,34.04681,-118.256981
34.046822,-118.248352,34.038609,-118.260857
34.04681,-118.256981,34.045181,-118.250237
34.056969,-118.253593,34.045181,-118.250237
34.04855,-118.259048,34.04855,-118.259048
34.04607,-118.233093,34.0406,-118.253838
34.035801,-118.23317,34.05302,-118.247948
34.039982,-118.266403,34.05048,-118.254593
34.060558,-118.238327,34.05088,-118.248253
34.047749,-118.243172,34.05088,-118.248253
34.047749,-118.243172,34.05088,-118.248253
34.047749,-118.243172,34.05088,-118.248253
34.044701,-118.252441,34.049889,-118.255882
34.046822,-118.248352,34.037949,-118.256271
34.048851,-118.246422,34.041691,-118.235352
34.046822,-118.248352,34.037949,-118.256271
34.04211,-118.256187,34.039219,-118.236488
34.04211,-118.256187,34.039219,-118.236488
34.056969,-118.253593,34.049198,-118.252831
34.056969,-118.253593,34.04652,-118.237411
34.045181,-118.250237,34.064281,-118.238937
34.056969,-118.253593,34.04652,-118.237411
34.045181,-118.250237,34.064281,-118.238937
34.04652,-118.237411,34.04652,-118.237411
34.04652,-118.237411,34.047749,-118.243172
34.04652,-118.237411,34.047749,-118.243172
34.04652,-118.237411,34.04652,-118.237411
34.04607,-118.233093,34.034801,-118.231277
34.04607,-118.233093,34.034801,-118.231277
34.04998,-118.247162,34.04554,-118.256668
34.048401,-118.260948,34.045422,-118.253517
34.048851,-118.246422,34.04607,-118.233093
34.048851,-118.246422,34.04607,-118.233093
34.043732,-118.260139,34.05088,-118.248253
34.044701,-118.252441,34.056969,-118.253593
34.04681,-118.256981,34.041691,-118.235352
34.047749,-118.243172,34.044701,-118.252441
34.047749,-118.243172,34.044701,-118.252441
34.043732,-118.260139,34.046822,-118.248352
34.043732,-118.260139,34.046822,-118.248352
34.046612,-118.262733,34.037949,-118.256271
34.046612,-118.262733,34.037949,-118.256271
34.04652,-118.237411,34.035801,-118.23317
34.04652,-118.237411,34.035801,-118.23317
34.049889,-118.255882,34.042061,-118.263382
34.044701,-118.252441,34.044701,-118.252441
34.04417,-118.261169,34.049889,-118.255882
34.05088,-118.248253,34.044701,-118.252441
34.04652,-118.237411,34.05088,-118.248253
34.05088,-118.248253,34.045422,-118.253517
34.05088,-118.248253,34.04652,-118.237411
34.045422,-118.253517,34.04681,-118.256981
34.039188,-118.232529,34.050911,-118.240967
34.039188,-118.232529,34.050911,-118.240967
34.045181,-118.250237,34.04681,-118.256981
34.039188,-118.232529,34.050911,-118.240967
34.04998,-118.247162,34.04607,-118.233093
34.039188,-118.232529,34.050911,-118.240967
34.04998,-118.247162,34.04607,-118.233093
34.039188,-118.232529,34.050911,-118.240967
34.039188,-118.232529,34.050911,-118.240967
34.03286,-118.268082,34.048401,-118.260948
34.04554,-118.256668,34.04652,-118.237411
34.04652,-118.237411,34.04554,-118.256668
34.04855,-118.259048,34.04855,-118.259048
34.056969,-118.253593,34.063179,-118.24588
34.042061,-118.263382,34.05088,-118.248253
34.04607,-118.233093,34.044701,-118.252441
34.039982,-118.266403,34.0406,-118.253838
34.063179,-118.24588,34.063179,-118.24588
34.04652,-118.237411,34.045422,-118.253517
34.045181,-118.250237,34.05048,-118.254593
34.04607,-118.233093,34.034801,-118.231277
34.050911,-118.240967,34.052898,-118.241562
34.04607,-118.233093,34.04652,-118.237411
34.04607,-118.233093,34.04652,-118.237411
34.046612,-118.262733,34.046612,-118.262733
34.04554,-118.256668,34.04998,-118.247162
34.04681,-118.256981,34.04554,-118.256668
34.051102,-118.264557,34.03746,-118.265381
34.05357,-118.266357,34.05357,-118.266357
34.064281,-118.238937,34.045422,-118.253517
34.05048,-118.254593,34.048401,-118.260948
34.05048,-118.254593,34.048401,-118.260948
34.037048,-118.254868,34.037048,-118.254868
34.063179,-118.24588,34.063179,-118.24588
34.041691,-118.235352,34.05088,-118.248253
34.063179,-118.24588,34.063179,-118.24588
34.03746,-118.265381,34.038609,-118.260857
34.047749,-118.243172,34.04855,-118.259048
34.046822,-118.248352,34.04681,-118.256981
34.045422,-118.253517,34.048851,-118.246422
34.047749,-118.243172,34.04855,-118.259048
34.048401,-118.260948,34.04113,-118.267982
34.048401,-118.260948,34.04113,-118.267982
34.04554,-118.256668,34.046822,-118.248352
34.0532,-118.250954,34.04652,-118.237411
34.038609,-118.260857,34.051102,-118.264557
34.05088,-118.248253,34.04652,-118.237411
34.046822,-118.248352,34.04607,-118.233093
34.046822,-118.248352,34.04607,-118.233093
34.05088,-118.248253,34.047749,-118.243172
34.05088,-118.248253,34.047749,-118.243172
34.041691,-118.235352,34.034801,-118.231277
34.042061,-118.263382,34.04113,-118.267982
34.0532,-118.250954,34.0532,-118.250954
34.04855,-118.259048,,
34.046612,-118.262733,34.04113,-118.267982
34.031891,-118.250183,34.044701,-118.252441
34.049198,-118.252831,34.0406,-118.253838
34.046822,-118.248352,34.04554,-118.256668
34.046822,-118.248352,34.04554,-118.256668
34.049889,-118.255882,34.044701,-118.252441
34.046822,-118.248352,34.04554,-118.256668
34.046822,-118.248352,34.04554,-118.256668
34.044159,-118.251579,34.05088,-118.248253
34.044159,-118.251579,34.05088,-118.248253
34.063389,-118.23616,34.063389,-118.23616
34.045422,-118.253517,34.045181,-118.250237
34.063389,-118.23616,34.063389,-118.23616
34.042061,-118.263382,34.04855,-118.259048
34.042061,-118.263382,34.04855,-118.259048
34.042061,-118.263382,34.04211,-118.256187
34.05357,-118.266357,34.046612,-118.262733
34.05357,-118.266357,34.046612,-118.262733
34.0532,-118.250954,34.04855,-118.259048
34.046822,-118.248352,34.05661,-118.237213
34.049889,-118.255882,34.056969,-118.253593
34.063389,-118.23616,34.05661,-118.237213
34.058319,-118.246094,34.05088,-118.248253
34.063389,-118.23616,34.039188,-118.232529
34.050911,-118.240967,34.04554,-118.256668
34.056969,-118.253593,,
34.063389,-118.23616,34.039188,-118.232529
34.044701,-118.252441,34.039188,-118.232529
34.044701,-118.252441,34.039188,-118.232529
34.044701,-118.252441,34.039188,-118.232529
34.045181,-118.250237,34.045422,-118.253517
34.047749,-118.243172,34.040989,-118.255798
34.05048,-118.254593,34.04417,-118.261169
34.04554,-118.256668,34.04554,-118.256668
34.045181,-118.250237,34.04855,-118.259048
34.039188,-118.232529,34.04607,-118.233093
34.044701,-118.252441,34.049889,-118.255882
34.039188,-118.232529,34.04607,-118.233093
34.04681,-118.256981,34.045181,-118.250237
34.05088,-118.248253,34.058319,-118.246094
34.05048,-118.254593,34.045422,-118.253517
34.034801,-118.231277,34.041691,-118.235352
34.0532,-118.250954,34.0532,-118.250954
34.04652,-118.237411,34.044701,-118.252441
34.04652,-118.237411,34.044701,-118.252441
34.045422,-118.253517,34.045181,-118.250237
34.05661,-118.237213,34.046822,-118.248352
34.056969,-118.253593,34.048401,-118.260948
34.03746,-118.265381,34.049889,-118.255882
34.04652,-118.237411,34.05088,-118.248253
34.044701,-118.252441,34.046612,-118.262733
34.04681,-118.256981,34.046822,-118.248352
34.049198,-118.252831,34.049198,-118.252831
34.047749,-118.243172,34.05088,-118.248253
34.045181,-118.250237,34.045422,-118.253517
34.047749,-118.243172,34.05088,-118.248253
34.03286,-118.268082,34.049198,-118.252831
34.0532,-118.250954,34.049301,-118.238808
34.048401,-118.260948,34.05088,-118.248253
34.048401,-118.260948,34.05088,-118.248253
34.047749,-118.243172,34.051941,-118.24353
34.047749,-118.243172,34.051941,-118.24353
34.049198,-118.252831,34.049301,-118.238808
34.049198,-118.252831,34.049301,-118.238808
34.048851,-118.246422,34.063389,-118.23616
34.048401,-118.260948,34.048401,-118.260948
34.047749,-118.243172,34.04607,-118.233093
34.048401,-118.260948,34.056969,-118.253593
34.039188,-118.232529,34.04652,-118.237411
34.039188,-118.232529,34.04652,-118.237411
34.05048,-118.254593,34.039871,-118.250038
34.048851,-118.246422,34.048851,-118.246422
34.05088,-118.248253,34.05088,-118.248253
34.05048,-118.254593,34.063389,-118.23616
34.0406,-118.253838,34.039982,-118.266403
34.04113,-118.267982,34.0532,-118.250954
34.046612,-118.262733,34.05088,-118.248253
34.044701,-118.252441,34.044701,-118.252441
34.045181,-118.250237,34.04681,-118.256981
34.05088,-118.248253,34.05088,-118.248253
34.05048,-118.254593,34.049198,-118.252831
34.05088,-118.248253,34.05088,-118.248253
34.044701,-118.252441,34.04681,-118.256981
34.05088,-118.248253,34.05088,-118.248253
34.04652,-118.237411,34.045422,-118.253517
34.05661,-118.237213,34.05661,-118.237213
34.04554,-118.256668,34.05088,-118.248253
34.04554,-118.256668,34.05088,-118.248253
34.0406,-118.253838,34.04417,-118.261169
34.04211,-118.256187,34.03746,-118.265381
34.04681,-118.256981,34.04681,-118.256981
34.04681,-118.256981,34.04652,-118.237411
34.037949,-118.256271,34.045422,-118.253517
34.048401,-118.260948,34.042061,-118.263382
34.05048,-118.254593,34.04681,-118.256981
34.039188,-118.232529,34.039188,-118.232529
34.048401,-118.260948,34.031891,-118.250183
34.04652,-118.237411,34.045422,-118.253517
34.04652,-118.237411,34.045422,-118.253517
34.05048,-118.254593,34.05048,-118.254593
34.04417,-118.261169,34.0406,-118.253838
34.04998,-118.247162,34.049301,-118.238808
34.04607,-118.233093,34.046822,-118.248352
34.04607,-118.233093,34.046822,-118.248352
34.044701,-118.252441,34.04652,-118.237411
34.044701,-118.252441,34.04652,-118.237411
34.04652,-118.237411,34.045181,-118.250237
34.051941,-118.24353,34.05661,-118.237213
34.051941,-118.24353,34.05661,-118.237213
34.043732,-118.260139,34.043732,-118.260139
34.05088,-118.248253,34.04652,-118.237411
34.045181,-118.250237,34.04652,-118.237411
34.031891,-118.250183,34.04607,-118.233093
34.05088,-118.248253,34.047749,-118.243172
34.05088,-118.248253,34.047749,-118.243172
34.039219,-118.236488,34.05088,-118.248253
34.050911,-118.240967,34.046822,-118.248352
34.048401,-118.260948,34.056969,-118.253593
34.047749,-118.243172,34.046822,-118.248352
34.045422,-118.253517,34.04681,-118.256981
34.05302,-118.247948,34.064281,-118.238937
34.050911,-118.240967,34.050911,-118.240967
34.050911,-118.240967,34.050911,-118.240967
34.0532,-118.250954,34.046822,-118.248352
34.04681,-118.256981,34.04113,-118.267982
34.04681,-118.256981,34.04113,-118.267982
34.04681,-118.256981,34.04113,-118.267982
34.037949,-118.256271,34.037949,-118.256271
34.03746,-118.265381,34.042061,-118.263382
34.037949,-118.256271,34.0532,-118.250954
34.050911,-118.240967,34.046822,-118.248352
34.037949,-118.256271,34.0532,-118.250954
34.045422,-118.253517,34.04554,-118.256668
34.05088,-118.248253,34.056969,-118.253593
34.04607,-118.233093,34.04607,-118.233093
34.05772,-118.24897,34.045422,-118.253517
34.04607,-118.233093,34.04607,-118.233093
34.04855,-118.259048,34.039219,-118.236488
34.05661,-118.237213,34.04607,-118.233093
34.04652,-118.237411,34.045422,-118.253517
34.049889,-118.255882,34.04681,-118.256981
34.03421,-118.254593,34.044159,-118.251579
34.058319,-118.246094,34.05302,-118.247948
34.04855,-118.259048,34.039982,-118.266403
34.04652,-118.237411,34.045181,-118.250237
34.04855,-118.259048,34.039982,-118.266403
34.051941,-118.24353,34.038609,-118.260857
34.039219,-118.236488,34.039219,-118.236488
34.04681,-118.256981,34.049889,-118.255882
34.045422,-118.253517,34.04652,-118.237411
34.044701,-118.252441,34.04681,-118.256981
34.0532,-118.250954,34.048401,-118.260948
34.0532,-118.250954,34.048401,-118.260948
34.064281,-118.238937,34.050911,-118.240967
34.044701,-118.252441,34.051102,-118.264557
34.0406,-118.253838,34.051941,-118.24353
34.050911,-118.240967,34.050911,-118.240967
34.04113,-118.267982,34.048401,-118.260948
34.044701,-118.252441,34.051941,-118.24353
34.048851,-118.246422,34.04681,-118.256981
34.044159,-118.251579,34.051941,-118.24353
34.044159,-118.251579,34.051941,-118.24353
34.051941,-118.24353,34.049301,-118.238808
34.044701,-118.252441,34.051941,-118.24353
34.04681,-118.256981,34.043732,-118.260139
34.044701,-118.252441,34.051941,-118.24353
34.044701,-118.252441,34.051941,-118.24353
34.04681,-118.256981,34.043732,-118.260139
34.045422,-118.253517,34.044701,-118.252441
34.05048,-118.254593,34.047749,-118.243172
34.048401,-118.260948,34.0532,-118.250954
34.04652,-118.237411,34.05088,-118.248253
34.0532,-118.250954,34.044701,-118.252441
34.04607,-118.233093,34.04652,-118.237411
34.051102,-118.264557,34.046612,-118.262733
34.047749,-118.243172,34.04855,-118.259048
34.051102,-118.264557,34.046612,-118.262733
34.049301,-118.238808,34.050911,-118.240967
34.051102,-118.264557,34.044701,-118.252441
34.042061,-118.263382,34.039982,-118.266403
34.0532,-118.250954,34.046822,-118.248352
34.042061,-118.263382,34.039982,-118.266403
34.04607,-118.233093,34.04211,-118.256187
34.04607,-118.233093,34.04211,-118.256187
34.04681,-118.256981,34.045181,-118.250237
34.04607,-118.233093,34.04211,-118.256187
34.044701,-118.252441,34.05088,-118.248253
34.050911,-118.240967,34.050911,-118.240967
34.044701,-118.252441,34.05088,-118.248253
34.042061,-118.263382,34.046822,-118.248352
34.048401,-118.260948,34.048851,-118.246422
34.048401,-118.260948,34.046822,-118.248352
34.056969,-118.253593,34.046612,-118.262733
34.04681,-118.256981,34.04681,-118.256981
34.056969,-118.253593,34.046612,-118.262733
34.04681,-118.256981,34.05088,-118.248253
34.051941,-118.24353,34.04652,-118.237411
34.050911,-118.240967,34.049301,-118.238808
34.044701,-118.252441,34.04855,-118.259048
34.063389,-118.23616,34.049301,-118.238808
34.049301,-118.238808,34.04652,-118.237411
34.04855,-118.259048,34.049301,-118.238808
34.04855,-118.259048,34.049301,-118.238808
34.04681,-118.256981,34.04211,-118.256187
34.04681,-118.256981,34.04211,-118.256187
34.04652,-118.237411,34.051941,-118.24353
34.04681,-118.256981,34.04211,-118.256187
34.04681,-118.256981,34.04211,-118.256187
34.04652,-118.237411,34.050911,-118.240967
34.049198,-118.252831,34.042061,-118.263382
34.044159,-118.251579,34.04652,-118.237411
34.050911,-118.240967,34.05302,-118.247948
34.044701,-118.252441,34.044701,-118.252441
34.0532,-118.250954,34.04652,-118.237411
34.0532,-118.250954,34.04652,-118.237411
34.05302,-118.247948,34.051941,-118.24353
34.046822,-118.248352,34.04998,-118.247162
34.04607,-118.233093,34.031891,-118.250183
34.051941,-118.24353,34.050911,-118.240967
34.044159,-118.251579,34.044159,-118.251579
34.04607,-118.233093,34.04998,-118.247162
34.05661,-118.237213,34.050911,-118.240967
34.045181,-118.250237,34.049301,-118.238808
34.04607,-118.233093,34.04607,-118.233093
34.04607,-118.233093,34.04652,-118.237411
34.050911,-118.240967,34.064281,-118.238937
34.04998,-118.247162,34.045181,-118.250237
34.04211,-118.256187,34.056969,-118.253593
34.045181,-118.250237,34.051941,-118.24353
34.048851,-118.246422,34.049301,-118.238808
34.046612,-118.262733,34.049889,-118.255882
34.064281,-118.238937,34.063179,-118.24588
34.04855,-118.259048,34.03286,-118.268082
34.046612,-118.262733,34.051102,-118.264557
34.046612,-118.262733,34.051102,-118.264557
34.05302,-118.247948,34.056969,-118.253593
34.050911,-118.240967,34.050911,-118.240967
34.050911,-118.240967,34.050911,-118.240967
34.050911,-118.240967,34.050911,-118.240967
34.044701,-118.252441,34.044701,-118.252441
34.044701,-118.252441,34.044701,-118.252441
34.04607,-118.233093,34.0532,-118.250954
34.035679,-118.270813,34.046612,-118.262733
34.04607,-118.233093,34.0532,-118.250954
34.05772,-118.24897,34.05772,-118.24897
34.05772,-118.24897,34.05772,-118.24897
34.035679,-118.270813,34.046612,-118.262733
34.035679,-118.270813,34.046612,-118.262733
34.035679,-118.270813,34.046612,-118.262733
34.039219,-118.236488,34.04855,-118.259048
34.05048,-118.254593,34.05048,-118.254593
34.05048,-118.254593,34.05048,-118.254593
34.05048,-118.254593,34.05048,-118.254593
34.05048,-118.254593,34.05048,-118.254593
34.04681,-118.256981,34.047749,-118.243172
34.039871,-118.250038,34.045181,-118.250237
34.045181,-118.250237,34.049198,-118.252831
34.056969,-118.253593,34.046612,-118.262733
34.056969,-118.253593,34.046612,-118.262733
34.045181,-118.250237,34.039871,-118.250038
34.040989,-118.255798,34.04681,-118.256981
34.039871,-118.250038,34.044701,-118.252441
34.045181,-118.250237,34.051102,-118.264557
34.0406,-118.253838,34.04211,-118.256187
34.046822,-118.248352,34.060558,-118.238327
34.028511,-118.256668,34.049198,-118.252831
34.04681,-118.256981,34.039219,-118.236488
34.04681,-118.256981,34.039219,-118.236488
34.04211,-118.256187,34.0406,-118.253838
34.060558,-118.238327,34.046822,-118.248352
34.060558,-118.238327,34.046822,-118.248352
34.04607,-118.233093,34.046822,-118.248352
34.049198,-118.252831,34.04417,-118.261169
34.044159,-118.251579,34.031052,-118.26709
34.045422,-118.253517,34.04855,-118.259048
34.04998,-118.247162,34.045181,-118.250237
34.04855,-118.259048,34.04554,-118.256668
34.031052,-118.26709,34.044159,-118.251579
34.05772,-118.24897,34.051102,-118.264557
34.044701,-118.252441,34.04855,-118.259048
34.04211,-118.256187,34.047749,-118.243172
34.04652,-118.237411,34.044701,-118.252441
34.039982,-118.266403,34.048401,-118.260948
34.063389,-118.23616,34.05772,-118.24897
34.063389,-118.23616,34.04998,-118.247162
34.044701,-118.252441,34.041691,-118.235352
34.049301,-118.238808,34.05661,-118.237213
34.048851,-118.246422,34.048401,-118.260948
34.049198,-118.252831,34.04113,-118.267982
34.03746,-118.265381,34.05302,-118.247948
34.051941,-118.24353,34.0406,-118.253838
34.058319,-118.246094,34.052898,-118.241562
34.052898,-118.241562,34.04113,-118.267982
34.04607,-118.233093,34.04855,-118.259048
34.05661,-118.237213,34.04998,-118.247162
34.056969,-118.253593,34.044701,-118.252441
34.05661,-118.237213,34.051941,-118.24353
34.041691,-118.235352,34.05661,-118.237213
34.04113,-118.267982,34.048401,-118.260948
34.05661,-118.237213,34.0532,-118.250954
34.051102,-118.264557,34.04855,-118.259048
34.051102,-118.264557,34.04855,-118.259048
34.04681,-118.256981,34.039982,-118.266403
34.04417,-118.261169,34.038609,-118.260857
34.039982,-118.266403,34.03746,-118.265381
34.05048,-118.254593,34.04681,-118.256981
34.051102,-118.264557,34.048401,-118.260948
34.039982,-118.266403,34.038609,-118.260857
34.05661,-118.237213,34.051941,-118.24353
34.05661,-118.237213,34.051941,-118.24353
34.04113,-118.267982,34.038609,-118.260857
34.049889,-118.255882,34.04113,-118.267982
34.05661,-118.237213,34.038609,-118.260857
34.05661,-118.237213,34.051941,-118.24353
34.056969,-118.253593,34.0406,-118.253838
34.05661,-118.237213,34.04607,-118.233093
34.041691,-118.235352,34.04652,-118.237411
34.044159,-118.251579,34.049198,-118.252831
34.04607,-118.233093,34.05048,-118.254593
34.045181,-118.250237,34.04681,-118.256981
34.041691,-118.235352,34.041691,-118.235352
34.056969,-118.253593,34.05302,-118.247948
34.05661,-118.237213,34.05088,-118.248253
34.049889,-118.255882,34.04113,-118.267982
34.045181,-118.250237,34.040989,-118.255798
34.048401,-118.260948,34.051102,-118.264557
34.056969,-118.253593,34.04855,-118.259048
34.050911,-118.240967,34.051941,-118.24353
34.04998,-118.247162,34.04855,-118.259048
34.049198,-118.252831,34.05088,-118.248253
34.046822,-118.248352,34.04855,-118.259048
34.046822,-118.248352,34.04855,-118.259048
34.031891,-118.250183,34.031891,-118.250183
34.056969,-118.253593,34.031891,-118.250183
34.04652,-118.237411,34.04855,-118.259048
34.05088,-118.248253,34.04211,-118.256187
34.04855,-118.259048,34.041691,-118.235352
34.050911,-118.240967,34.04998,-118.247162
34.031891,-118.250183,34.03421,-118.254593
34.039982,-118.266403,34.037048,-118.254868
34.04998,-118.247162,34.031891,-118.250183
34.044159,-118.251579,34.049889,-118.255882
34.045181,-118.250237,34.04652,-118.237411
34.052898,-118.241562,34.037048,-118.254868
34.047749,-118.243172,34.04855,-118.259048
34.0406,-118.253838,34.04652,-118.237411
34.05088,-118.248253,34.049301,-118.238808
34.03421,-118.254593,34.034882,-118.25769
34.04607,-118.233093,34.041691,-118.235352
34.039982,-118.266403,34.038609,-118.260857
34.044701,-118.252441,34.052898,-118.241562
34.04681,-118.256981,34.042061,-118.263382
34.049301,-118.238808,34.045422,-118.253517
34.041691,-118.235352,34.039982,-118.266403
34.051941,-118.24353,34.04652,-118.237411
34.049301,-118.238808,34.05088,-118.248253
34.03746,-118.265381,34.049198,-118.252831
34.03746,-118.265381,34.042061,-118.263382
34.034882,-118.25769,34.037048,-118.254868
34.049889,-118.255882,34.05014,-118.233238
34.044159,-118.251579,34.048401,-118.260948
34.047749,-118.243172,,
34.049301,-118.238808,34.051941,-118.24353
34.046822,-118.248352,34.04681,-118.256981
34.049889,-118.255882,34.04681,-118.256981
34.063389,-118.23616,34.038609,-118.260857
34.05088,-118.248253,34.04681,-118.256981
34.05088,-118.248253,34.038609,-118.260857
34.037048,-118.254868,34.037949,-118.256271
34.044159,-118.251579,34.035801,-118.23317
34.063389,-118.23616,34.048401,-118.260948
34.050911,-118.240967,34.052898,-118.241562
34.038609,-118.260857,34.03286,-118.268082
34.037949,-118.256271,34.0406,-118.253838
34.04652,-118.237411,34.04855,-118.259048
34.047749,-118.243172,34.04855,-118.259048
34.039982,-118.266403,34.04417,-118.261169
34.05048,-118.254593,34.04607,-118.233093
34.049301,-118.238808,34.063389,-118.23616
34.039982,-118.266403,34.04681,-118.256981
34.039982,-118.266403,34.04681,-118.256981
34.056969,-118.253593,34.041691,-118.235352
34.05772,-118.24897,34.0532,-118.250954
34.05661,-118.237213,34.05048,-118.254593
34.044159,-118.251579,34.04211,-118.256187
34.0406,-118.253838,34.044701,-118.252441
34.042061,-118.263382,34.05048,-118.254593
34.044701,-118.252441,34.05661,-118.237213
34.031891,-118.250183,34.0406,-118.253838
34.04681,-118.256981,34.044701,-118.252441
34.04417,-118.261169,34.039982,-118.266403
34.04652,-118.237411,34.05302,-118.247948
34.063179,-118.24588,34.040989,-118.255798
34.063179,-118.24588,34.045422,-118.253517
34.04652,-118.237411,34.045181,-118.250237
34.04211,-118.256187,34.03286,-118.268082
34.049889,-118.255882,34.051941,-118.24353
34.044701,-118.252441,34.051102,-118.264557
34.049889,-118.255882,34.04681,-118.256981
34.041691,-118.235352,34.04681,-118.256981
34.056969,-118.253593,34.049889,-118.255882
34.049301,-118.238808,34.04554,-118.256668
34.04681,-118.256981,34.049889,-118.255882
34.04652,-118.237411,34.05014,-118.233238
34.056969,-118.253593,34.045422,-118.253517
34.04652,-118.237411,34.049198,-118.252831
34.052898,-118.241562,34.041691,-118.235352
34.052898,-118.241562,34.041691,-118.235352
34.05661,-118.237213,34.052898,-118.241562
34.035801,-118.23317,34.04652,-118.237411
34.049301,-118.238808,34.04998,-118.247162
34.04652,-118.237411,34.05048,-118.254593
34.039188,-118.232529,34.044159,-118.251579
34.049301,-118.238808,34.052898,-118.241562
34.05048,-118.254593,34.05088,-118.248253
34.05014,-118.233238,34.04652,-118.237411
34.04607,-118.233093,34.043732,-118.260139
34.051102,-118.264557,34.051102,-118.264557
34.051102,-118.264557,34.051102,-118.264557
34.045181,-118.250237,34.0406,-118.253838
34.046822,-118.248352,34.05302,-118.247948
34.042061,-118.263382,34.04855,-118.259048
